C,f_R_Hz,f_I_Hz,Q,r_sp_m,r_minus_real_m,r_turn_re_m,r_turn_im_m,omega_lr_rad_s,f_lr_Hz,H_turn_re,H_turn_im,H_turn_abs,action_re,action_im,action_abs,R_re,R_im,R_abs,Res_re,Res_im,Res_abs,radial_n,complex_C_state,status,root_success,root_message,root_nfev,seed_f_R_Hz,seed_f_I_Hz,delta_f_R_Hz,delta_f_I_Hz,jump_abs_Hz,jump_guard_re_pass,jump_guard_im_pass,branch_guard_pass,seed_res_abs,seed_eval_f_R_Hz,seed_eval_f_I_Hz,seed_eval_res_re,seed_eval_res_im
0.000769,8.306625532027,-0.000586962309,7075.944574855999,0.020087461380721258,0.030265150841229545,0.030265151172733908,8.108992833505853e-06,55.51472662927388,8.835443157444212,2.2737367544323206e-13,4.440892098500626e-16,2.2737410912368746e-13,0.7574822498980011,-0.00137352205770723,0.7574834951821596,0.055711329244375385,-0.995798198378311,0.9973554051087632,9.894941491817022e-05,5.632213547014653e-05,0.00011385591621240305,1000,"{""C_METHODS"": 0.000769, ""C_TABLE"": 0.000769}",BASELINE_PASS,True,Validated B4-0 baseline supplied as seed.,0,,,,,,,,,,,,,
0.000769,8.306613919701899,-0.0005663204426252521,7333.846082966305,0.020087461380721258,0.03026531126753038,0.030265311576094835,7.823809018507898e-06,55.51472662927388,8.835443157444212,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.7574551121005524,-0.0013251994474552148,0.7574562713456374,0.055709168671412346,-0.9957960208665166,0.9973531103113119,2.1094237467877974e-14,-2.954581024283698e-14,3.6303192108366416e-14,1000,"{""C_METHODS"": 0.000769, ""C_TABLE"": 0.000769}",C0_INDEPENDENT_PASS,True,The solution converged.,10,8.316625532027,-0.000636962309,-1.1612325101495458e-05,2.064186637474783e-05,2.3684018698180566e-05,True,True,True,0.00011385591621240305,8.306625532027,-0.000586962309,9.894941491817022e-05,5.632213547014653e-05
0.000765155,8.313868369683904,-0.0005155620387272805,8062.917500876877,0.02000257306050993,0.0301650380608839,0.030275768074651675,7.070138368577739e-06,55.629559413111195,8.853719362620923,-6.821210263296962e-13,1.2512213487525514e-13,6.935017254461734e-13,0.7580590522297047,-0.0012015559963103003,0.7580600044879102,0.05451980633129594,-0.9961088786660115,0.9975997731754257,6.021405596356999e-12,-6.1355087677128495e-12,8.596615217312023e-12,1000,"{""C_METHODS"": 0.000765155, ""C_TABLE"": 0.000765155}",PASS,True,The solution converged.,9,8.316625532027,-0.0005369623089999999,0.007242837656903589,7.140027027271946e-05,0.007243189582142364,True,True,True,0.034485107591081816,8.306625532027,-0.000586962309,-0.00010424566009559211,-0.03448495002766917
0.0007613100000000001,8.321113109035215,-0.00046873990047571794,8876.04522315065,0.019917468553065504,0.030064790993740664,0.03028620511459613,6.381169438869529e-06,55.74537227578354,8.87215155218885,-2.2737367544323206e-13,1.4480083798673604e-12,1.4657513624249722e-12,0.7586465879838513,-0.0010880557735680615,0.758647368231714,0.05336138148105163,-0.9963984128258825,0.9978262544729438,5.907940803240308e-12,-5.619664456002482e-12,8.153796240564846e-12,1000,"{""C_METHODS"": 0.0007613100000000001, ""C_TABLE"": 0.0007613100000000001}",PASS,True,The solution converged.,9,8.323868369683904,-0.0004655620387272805,0.007244739351310869,4.682213825156256e-05,0.007244890653492479,True,True,True,0.03432290022285423,8.313868369683904,-0.0005155620387272805,-0.00023058258145958188,-0.03432212568273029
0.000772845,8.299349656945424,-0.0006212705635951646,6679.335979576112,0.020172135709623753,0.030365618623205696,0.03025483636183454,8.647224367401579e-06,55.40085910228956,8.817320577667006,0.0,2.3148150063434514e-13,2.3148150063434514e-13,0.7568344225490363,-0.0014597145940365478,0.7568358302312526,0.056929967859708386,-0.9954582529546678,0.9970848281947062,-6.575184841040027e-12,5.843089900814391e-12,8.796292132645533e-12,1000,"{""C_METHODS"": 0.000772845, ""C_TABLE"": 0.000772845}",PASS,True,The solution converged.,9,8.296625532027,-0.000636962309,-0.007275875081576899,-3.430825459516465e-05,0.007275955968740123,True,True,True,0.03531813966296068,8.306625532027,-0.000586962309,-0.000992379354235906,0.035304194828230856
0.00077669,8.292075487152939,-0.0006806774546262719,6091.046082689582,0.020256598207396996,0.030465967858826142,0.03024434308537208,9.545721124035193e-06,55.287942333905235,8.79934931582068,1.3642420526593924e-12,5.093259147770368e-12,5.272802397643102e-12,0.756196651619913,-0.0016058653215691055,0.7561983567322791,0.05818266051113208,-0.9950939166938325,0.9967934214395808,-6.981526468052834e-12,6.68778227241873e-12,9.667892404624729e-12,1000,"{""C_METHODS"": 0.00077669, ""C_TABLE"": 0.00077669}",PASS,True,The solution converged.,9,8.289349656945424,-0.0006712705635951646,-0.0072741697924847415,-5.9406891031107316e-05,0.00727441237136028,True,True,True,0.03549070988677867,8.299349656945424,-0.0006212705635951646,-0.001142454775691748,0.0354723171692094
