m,f_re,f_im,f_R_hz,tau_s,Q,abs_res
-14.659999999999986,9.580149227659742,-0.30376026008652557,9.580149227659742,0.5239491928488615,15.769260312278593,1.585393427807126e-12
-14.669999999999986,9.582872161741147,-0.3036915231165833,9.582872161741147,0.5240677825268036,15.777312556173001,1.7653089413845584e-12
-14.679999999999986,9.58559472891842,-0.30362292438366445,9.58559472891842,0.5241861872418557,15.785360654793404,2.3573013088454458e-12
-14.689999999999985,9.588316930627574,-0.30355446362132044,9.588316930627574,0.5243044071670734,15.793404610562494,2.0305444943733396e-13
-14.699999999999985,9.591038768314391,-0.3034861404532564,9.591038768314391,0.5244224426664016,15.801444431680109,2.940426519098331e-14
-14.709999999999985,9.593760243408134,-0.30341795465383287,9.593760243408134,0.5245402938447528,15.809480118527558,5.193234342779929e-14
-14.719999999999985,9.59648135734778,-0.3033499058885333,9.59648135734778,0.5246579609962934,15.817511677214815,4.832213032818602e-14
-14.729999999999984,9.599202111567493,-0.3032819938576623,9.599202111567493,0.5247754443562208,15.825539112079028,9.453866861275775e-14
-14.730499999999985,9.599338139859697,-0.30327860185813765,9.599338139859697,0.5247813136725751,15.825940374701917,7.857591691784308e-14
-14.730999999999986,9.599474167257469,-0.3032752101887724,9.599474167257469,0.5247871825489132,15.826341627596788,5.684474699295358e-14
-14.731499999999986,9.599610193760125,-0.30327181885802573,9.599610193760125,0.5247930509705633,15.826742870319423,2.1650274146276322e-14
-14.731999999999987,9.5997462193719,-0.3032684278259811,9.5997462193719,0.5247989190065648,15.827144104958304,1.240242981205526e-13
-14.732499999999987,9.599882244083686,-0.303265037183933,9.599882244083686,0.5248047864989014,15.827545326732258,1.0290583192130829e-13
-14.732999999999988,9.600018267899252,-0.30326164689650076,9.600018267899252,0.5248106535087599,15.827946537492116,1.2295062116593288e-14
-14.733499999999989,9.600154290824705,-0.303258256905399,9.600154290824705,0.524816520136972,15.828347740288338,1.099059253778804e-13
-14.73399999999999,9.600290312854552,-0.30325486726634804,9.600290312854552,0.5248223862870762,15.828748932202034,1.0441623937364514e-13
-14.73449999999999,9.600426333988075,-0.30325147798808844,9.600426333988075,0.5248282519439093,15.829150112774018,1.0753541643252304e-13
-14.73499999999999,9.600562354227932,-0.3032480890463025,9.600562354227932,0.5248341171495204,15.829551283276242,5.3619066939382256e-14
-14.735499999999991,9.60069837357448,-0.30324470043914437,9.60069837357448,0.5248399819070698,15.82995244380398,1.3816577507213328e-13
-14.735999999999992,9.600834392028618,-0.3032413121594688,9.600834392028618,0.5248458462288899,15.830353594730067,1.3444115802694707e-13
-14.736499999999992,9.600970409589094,-0.30323792422136114,9.600970409589094,0.5248517100905676,15.830754735315471,2.72386019911898e-13
-14.736999999999993,9.601106426255088,-0.30323453663461364,9.601106426255088,0.5248575734751189,15.831155865045915,5.24896022202741e-15
-14.737499999999994,9.60124244202914,-0.30323114937589446,9.60124244202914,0.5248634364228923,15.831556985141969,6.262376313065793e-14
-14.737999999999994,9.60137845690882,-0.30322776247087674,9.60137845690882,0.5248692988894157,15.831958094257574,1.284713343171009e-13
-14.738499999999995,9.601514470895852,-0.3032243759043262,9.601514470895852,0.5248751609010225,15.83235919318923,1.6191264220742196e-13
-14.738999999999995,9.601650483990623,-0.3032209896741811,9.601650483990623,0.5248810224612468,15.832760282043548,3.210949443246476e-14
-14.739499999999996,9.601786496189339,-0.30321760381938906,9.601786496189339,0.5248868835026335,15.833161358778865,1.089810756747508e-13
-14.739999999999984,9.601922507498516,-0.3032142182776011,9.601922507498516,0.5248927441330754,15.833562426659833,6.354194544507217e-13
-14.739999999999997,9.601922507499243,-0.3032142182705269,9.601922507499243,0.5248927441453215,15.833562427030438,1.3854703725638065e-13
-14.740499999999997,9.602058517916303,-0.3032108330689886,9.602058517916303,0.5248986043176213,15.833963484628494,1.6062983007505277e-13
-14.740999999999998,9.602194527440552,-0.30320744821603335,9.602194527440552,0.5249044640173168,15.83436453150559,4.2874486049116504e-14
-14.741499999999998,9.602330536073952,-0.30320406369424885,9.602330536073952,0.5249103232745168,15.83476556857257,3.505722582936907e-14
-14.741999999999999,9.602466543817975,-0.30320067949079627,9.602466543817975,0.5249161821114142,15.835166596500752,7.283234396356385e-15
-14.7425,9.602602550666534,-0.30319729566727727,9.602602550666534,0.5249220404213263,15.835567612061158,1.2872371985937136e-13
-14.743,9.602738556630582,-0.3031939121177194,9.602738556630582,0.5249278983876864,15.835968620804927,2.272380012729765e-14
-14.743500000000001,9.602874561695632,-0.3031905289861931,9.602874561695632,0.5249337557610285,15.836369615181704,8.908099565522551e-14
-14.744000000000002,9.60301056587237,-0.30318714616948134,9.60301056587237,0.5249396127200191,15.836770600598445,1.231930528012259e-13
-14.744500000000002,9.603146569159415,-0.30318376368283295,9.603146569159415,0.5249454692382233,15.837171576254779,7.230273641276935e-14
-14.745000000000003,9.603282571557436,-0.30318038152141874,9.603282571557436,0.524951325323969,15.837572542402441,1.1380193528196692e-13
-14.745500000000003,9.603418573061408,-0.30317699973627293,9.603418573061408,0.5249571808888562,15.83797349636551,1.061758700160918e-13
-14.746000000000004,9.603554573675739,-0.30317361828586015,9.603554573675739,0.5249630360047665,15.83837444031924,1.3506528162472208e-13
-14.746500000000005,9.603690573402996,-0.30317023714666824,9.603690573402996,0.5249688907123791,15.83877537549457,2.4898963629882405e-14
-14.747000000000005,9.603826572238894,-0.3031668563625264,9.603826572238894,0.5249747449357661,15.839176299593014,8.521271359337681e-14
-14.747500000000006,9.603962570184512,-0.3031634759245198,9.603962570184512,0.5249805986903283,15.839577213080346,2.4405974948771956e-14
-14.748000000000006,9.604098567240154,-0.3031600958313627,9.604098567240154,0.5249864519782566,15.839978116022525,2.7100587239253802e-14
-14.748500000000007,9.604234563408554,-0.30315671605799616,9.604234563408554,0.524992304842911,15.840379009731706,1.0918438085113181e-13
-14.749000000000008,9.60437055868586,-0.303153336643893,9.60437055868586,0.5249981572159005,15.840779892137366,1.3754253022439701e-14
-14.749500000000008,9.604506553075463,-0.30314995755752155,9.604506553075463,0.5250040091517951,15.841180764890995,5.544185782133914e-14
-14.749999999999984,9.604642546579504,-0.30314657877953405,9.604642546579504,0.5250098606840691,15.841581629005555,1.2763556010395232e-12
-14.750000000000009,9.604642546577287,-0.3031465788013255,9.604642546577287,0.5250098606463292,15.841581627863139,1.74344787427351e-14
-14.75050000000001,9.604778539190375,-0.3031432003864258,9.604778539190375,0.5250157116802083,15.841982480469419,8.366228494818544e-14
-14.75100000000001,9.604914530913547,-0.303139822326109,9.604914530913547,0.5250215622303859,15.842383322011814,1.3498715254659882e-14
-14.75150000000001,9.605050521749027,-0.30313644460026806,9.605050521749027,0.5250274123316501,15.84278415354307,8.688869536365455e-14
-14.752000000000011,9.605186511696122,-0.30313306721741895,9.605186511696122,0.5250332619692168,15.843184974615298,5.716907481869143e-14
