m,f_re,f_im,f_R_hz,tau_s,Q,abs_res,omega_R,omega_I_abs,omegaR_over_abs_omegaI,Q_from_f_tau,damping_ratio,inverse_damping_ratio,Q_consistency_error,Q_consistency_relative_error,fR_relative_to_start,tau_relative_to_start,Q_relative_to_start,spectral_ratio_relative_to_start
-14.259999999999994,9.662426915481351,-0.1315752299335305,9.662426915481351,1.209611742060399,36.71825966165,5.7313751518696356e-15,60.710818827048996,0.8267115515071344,73.4365193233,36.71825966165,0.013617203119303057,73.4365193233,0.0,0.0,1.0068475579804694,1.0324003743751606,1.0394697957977534,1.0394697957977532
-14.269999999999994,9.664948852826882,-0.1314118832368408,9.664948852826882,1.2111153053415555,36.77349648588458,2.6113852161422537e-15,60.72666462672406,0.8256852139425177,73.54699297176916,36.77349648588457,0.013596748957280249,73.54699297176916,-7.105427357601002e-15,-1.9322142403098395e-16,1.007110349769731,1.0336836615989757,1.041033513984201,1.0410335139842009
-14.279999999999994,9.667470389450804,-0.131248581516198,9.667470389450804,1.2126221956330496,36.82885665418675,1.6787511977365987e-14,60.742507908591,0.8246591589707376,73.6577133083735,36.82885665418675,0.013576310681997763,73.6577133083735,0.0,0.0,1.0073730998028605,1.0349697884171818,1.0426007239601274,1.0426007239601272
-14.289999999999994,9.669991526255965,-0.1310853246159912,9.669991526255965,1.2141324252591417,36.88434061777618,7.267510082199786e-15,60.75834867832258,0.8236333856140629,73.76868123555235,36.884340617776175,0.013555888261129117,73.76868123555235,-7.105427357601002e-15,-1.926407586144182e-16,1.0076358081739367,1.036258765348502,1.0441714384992642,1.0441714384992637
-14.299999999999994,9.672512264161549,-0.1309221124948446,9.672512264161549,1.2156460055451856,36.93994879796347,8.948838350958004e-15,60.7741869416942,0.8226078936125208,73.87989759592693,36.93994879796347,0.013535481674180486,73.87989759592693,0.0,0.0,1.0078984749787412,1.0375506020590957,1.0457456695286378,1.0457456695286376
-14.309999999999992,9.675032604073497,-0.1307589450346431,9.675032604073497,1.2171629485824391,36.99568163963927,2.212103705231536e-15,60.79002270439805,0.8215826822239729,73.99136327927854,36.99568163963927,0.013515090892777918,73.99136327927854,0.0,0.0,1.008161100311675,1.0388453088688185,1.0473234296428102,1.04732342964281
-14.319999999999991,9.677552546916074,-0.1305958222419942,9.677552546916074,1.2186832653573023,37.051539554548526,8.361571575554633e-15,60.80585597224146,0.8205577514899351,74.10307910909705,37.05153955454852,0.01349471590145082,74.10307910909705,-7.105427357601002e-15,-1.9177144709844383e-16,1.0084236842690484,1.0401428951545335,1.0489047304980097,1.0489047304980095
-14.329999999999991,9.680072093581694,-0.1304327439296691,9.680072093581694,1.2202069687172532,37.1075230112513,4.720733054568282e-15,60.82168675083164,0.8195331002340148,74.21504602250259,37.107523011251295,0.013474356664776466,74.21504602250259,-7.105427357601002e-15,-1.9148212494395217e-16,1.0086862269438535,1.041443371881529,1.0504895853588643,1.050489585358864
-14.339999999999993,9.682591244989982,-0.1302697100908909,9.682591244989982,1.221734069883558,37.16363242934336,7.464134339039856e-15,60.83751504594675,0.81850872841363,74.32726485868672,37.16363242934336,0.013454013165979278,74.32726485868672,0.0,0.0,1.0089487284319167,1.0427467486271254,1.052078006103854,1.0520780061038537
-14.349999999999993,9.685110002039936,-0.1301067205972119,9.685110002039936,1.22326458127103,37.21986826500444,8.995547373193812e-15,60.85334086323538,0.8174846352217215,74.4397365300089,37.21986826500445,0.0134336853757787,74.4397365300089,7.105427357601002e-15,1.9090415116492497e-16,1.0092111888269164,1.0440530359873326,1.0536700056471275,1.0536700056471275
